URL,Locality,Zip code,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Terrace area,Garden,Garden area,Surface of the land,Number of facades,Swimming pool,State of the building
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd79415,1050 Elsene,1050,Apartment,apartment,369000.0,for sale,2.0,85.0,Fully equipped,0.0,,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/5377/somme-leuze/vbd48543,5377 Somme-Leuze,5377,House,residence,199000.0,for sale,3.0,110.0,Fully equipped,0.0,,1.0,,1.0,960.0,960.0,2.0,0.0,Fully renovated
https://immovlan.be/en/detail/residence/for-sale/4032/chenee/vbd81713,4032 Chênée,4032,House,residence,349000.0,for sale,4.0,200.0,,0.0,,1.0,,1.0,,,3.0,0.0,Fully renovated
https://immovlan.be/en/detail/residence/for-sale/1700/dilbeek/rbv14321,1700 Dilbeek,1700,House,residence,445000.0,for sale,3.0,120.0,Fully equipped,,,1.0,,1.0,,535.0,4.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/1755/kester/rbv17212,1755 Kester,1755,House,residence,369000.0,for sale,3.0,174.0,,0.0,,1.0,,1.0,,677.0,3.0,1.0,
https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd71937,1000 Brussels,1000,House,residence,599000.0,for sale,5.0,245.0,Partially equipped,,,1.0,,0.0,,92.0,2.0,0.0,To be renovated
https://immovlan.be/en/detail/residence/for-sale/3950/bocholt/rbv22715,3950 Bocholt,3950,House,residence,509000.0,for sale,3.0,200.0,,,,1.0,,1.0,,1099.0,4.0,,
https://immovlan.be/en/detail/ground-floor/for-sale/1030/schaarbeek/vbd33263,1030 Schaarbeek,1030,Apartment,ground-floor,,for sale,3.0,185.0,Super equipped,0.0,,1.0,,1.0,62.0,,2.0,0.0,New
https://immovlan.be/en/detail/residence/for-sale/1790/affligem/rbv23771,1790 Affligem,1790,House,residence,548500.0,for sale,4.0,244.0,Super equipped,0.0,,1.0,,1.0,,272.0,3.0,,New
https://immovlan.be/en/detail/studio/for-sale/1040/etterbeek/vbd86764,1040 Etterbeek,1040,Apartment,studio,190000.0,for sale,,42.0,Fully equipped,0.0,,0.0,,,,,2.0,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbv08144,1000 Brussels,1000,Apartment,apartment,360000.0,for sale,2.0,90.0,,0.0,,1.0,,0.0,,,,,To be renovated
https://immovlan.be/en/detail/residence/for-sale/8700/aarsele/rbu51620,8700 Aarsele,8700,House,residence,384500.0,for sale,3.0,154.0,,,,1.0,,1.0,,259.0,3.0,,New
https://immovlan.be/en/detail/mixed-building/for-sale/5000/namur/vbd80919,5000 Namur,5000,House,mixed-building,495000.0,for sale,7.0,318.0,,0.0,,0.0,,0.0,,191.0,2.0,,
https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbd78212,4100 Seraing,4100,House,residence,250000.0,for sale,3.0,130.0,,0.0,,1.0,,1.0,614.0,670.0,2.0,0.0,Excellent
https://immovlan.be/en/detail/ground-floor/for-sale/1180/ukkel/vwd13311,1180 Ukkel,1180,Apartment,ground-floor,632000.0,for sale,3.0,127.0,Fully equipped,,,,,1.0,93.0,,,,Excellent
https://immovlan.be/en/detail/residence/for-sale/1785/merchtem/rbv25371,1785 Merchtem,1785,House,residence,464000.0,for sale,3.0,163.0,,,,1.0,,1.0,,262.0,3.0,,New
https://immovlan.be/en/detail/mixed-building/for-sale/4300/waremme/vbd89239,4300 Waremme,4300,House,mixed-building,375000.0,for sale,3.0,247.0,,,,1.0,,1.0,126.0,260.0,2.0,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/4520/wanze/vbd83099,4520 Wanze,4520,Apartment,apartment,260000.0,for sale,2.0,135.0,Fully equipped,0.0,,1.0,,,,,3.0,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/6800/libramont-chevigny/rbu72401,6800 Libramont-Chevigny,6800,House,residence,270000.0,for sale,4.0,,,0.0,,0.0,,1.0,,417.0,,,Normal
https://immovlan.be/en/detail/apartment/for-sale/9100/sint-niklaas/rbv24050,9100 Sint-Niklaas,9100,Apartment,apartment,277500.0,for sale,2.0,89.0,,0.0,,1.0,,0.0,,,2.0,,Excellent
https://immovlan.be/en/detail/residence/for-sale/5575/vencimont/vbd80989,5575 Vencimont,5575,House,residence,1900000.0,for sale,7.0,308.0,Super equipped,1.0,,1.0,,1.0,,12923.0,4.0,1.0,Excellent
https://immovlan.be/en/detail/apartment/for-sale/2550/kontich/rbv29936,2550 Kontich,2550,Apartment,apartment,249900.0,for sale,3.0,85.0,,,,0.0,,1.0,,,2.0,,Excellent
https://immovlan.be/en/detail/residence/for-sale/2850/boom/rbv28662,2850 Boom,2850,House,residence,349000.0,for sale,3.0,164.0,,0.0,,1.0,,1.0,,110.0,,,
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu89169,3580 Beringen,3580,House,residence,219000.0,for sale,3.0,158.0,,,,1.0,,1.0,,322.0,2.0,,
https://immovlan.be/en/detail/apartment/for-sale/9940/evergem/rbv23334,9940 Evergem,9940,Apartment,apartment,325000.0,for sale,2.0,105.0,,,,1.0,,0.0,,,3.0,,Fully renovated
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd07609,1040 Etterbeek,1040,Apartment,apartment,350000.0,for sale,3.0,124.0,,0.0,,1.0,,1.0,,,,,
https://immovlan.be/en/detail/residence/for-sale/6987/marcourt/vbd12637,6987 Marcourt,6987,House,residence,99000.0,for sale,1.0,125.0,,,,1.0,,,,102.0,3.0,,To be renovated
https://immovlan.be/en/detail/villa/for-sale/1332/genval/vbd25124,1332 Genval,1332,House,villa,565000.0,for sale,3.0,150.0,Super equipped,0.0,1.0,1.0,,1.0,300.0,815.0,4.0,0.0,
https://immovlan.be/en/detail/residence/for-sale/1190/vorst/vbc97157,1190 Vorst,1190,House,residence,599500.0,for sale,3.0,148.0,Super equipped,0.0,,1.0,,1.0,26.0,148.0,2.0,0.0,New
https://immovlan.be/en/detail/residence/for-sale/8210/zedelgem/rbv31059,8210 Zedelgem,8210,House,residence,319000.0,for sale,3.0,128.0,,,,0.0,,1.0,,208.0,2.0,,Excellent
https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbv31566,9800 Astene,9800,House,residence,445000.0,for sale,4.0,217.0,Super equipped,0.0,,1.0,,1.0,,275.0,3.0,0.0,New
https://immovlan.be/en/detail/residence/for-sale/5364/schaltin/vbd90569,5364 Schaltin,5364,House,residence,360000.0,for sale,3.0,158.0,Super equipped,,,1.0,,1.0,,1989.0,4.0,,
https://immovlan.be/en/detail/residence/for-sale/3700/berg/rbv15117,3700 Berg,3700,House,residence,359000.0,for sale,3.0,279.0,,,,1.0,,1.0,,157.0,,,
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbd90721,7700 Mouscron,7700,House,residence,110000.0,for sale,3.0,138.0,,0.0,,1.0,,1.0,,260.0,2.0,,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbv17303,9300 Aalst,9300,Apartment,apartment,345000.0,for sale,2.0,112.0,,0.0,0.0,1.0,,0.0,,,,,New
https://immovlan.be/en/detail/duplex/for-sale/1030/schaarbeek/vbd58880,1030 Schaarbeek,1030,Apartment,duplex,330000.0,for sale,1.0,83.0,,0.0,,0.0,,0.0,,,,,
https://immovlan.be/en/detail/residence/for-sale/4130/esneux/vbd91724,4130 Esneux,4130,House,residence,325000.0,for sale,3.0,170.0,,,,1.0,,1.0,,5145.0,3.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/5621/hanzinelle/vbd52202,5621 Hanzinelle,5621,House,residence,197000.0,for sale,3.0,169.0,Fully equipped,0.0,,1.0,,1.0,246.0,433.0,3.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/5070/fosses-la-ville/vbd66873,5070 Fosses-la-Ville,5070,House,residence,295000.0,for sale,4.0,165.0,,0.0,1.0,1.0,,1.0,1200.0,,,,Normal
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd66309,1090 Jette,1090,Apartment,apartment,250000.0,for sale,2.0,105.0,Partially equipped,,,1.0,,1.0,,,2.0,0.0,To renovate
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd90692,1040 Etterbeek,1040,Apartment,apartment,460000.0,for sale,2.0,104.0,,0.0,,1.0,,0.0,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/1190/vorst/vba71423,1190 Vorst,1190,House,mixed-building,289000.0,for sale,2.0,133.0,Partially equipped,0.0,,0.0,,0.0,,70.0,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd86280,1150 Sint-Pieters-Woluwe,1150,House,residence,895000.0,for sale,5.0,262.0,Super equipped,0.0,,1.0,,1.0,,140.0,2.0,0.0,Excellent
https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbv34268,8670 Koksijde,8670,Apartment,apartment,85000.0,for sale,1.0,26.0,,1.0,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/1820/steenokkerzeel/rbv24464,1820 Steenokkerzeel,1820,House,villa,549000.0,for sale,3.0,161.0,Fully equipped,0.0,,1.0,,1.0,900.0,1119.0,4.0,0.0,Normal
https://immovlan.be/en/detail/studio/for-sale/1050/elsene/rbv27145,1050 Elsene,1050,Apartment,studio,89500.0,for sale,1.0,21.0,,1.0,,0.0,,1.0,,,2.0,,Normal
https://immovlan.be/en/detail/bungalow/for-sale/5500/dinant/vbd59612,5500 Dinant,5500,Apartment,bungalow,179000.0,for sale,3.0,77.0,Fully equipped,0.0,,1.0,,1.0,350.0,669.0,3.0,,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/9041/oostakker/rbv35018,9041 Oostakker,9041,Apartment,apartment,349000.0,for sale,2.0,84.0,Super equipped,0.0,,1.0,,1.0,,,2.0,0.0,New
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd73604,1000 Brussels,1000,Apartment,apartment,515000.0,for sale,2.0,127.0,,1.0,,0.0,,0.0,,,,,Fully renovated
https://immovlan.be/en/detail/villa/for-sale/2400/mol/rbv34001,2400 Mol,2400,House,villa,494282.0,for sale,3.0,190.0,,0.0,,1.0,,1.0,,518.0,3.0,,New
https://immovlan.be/en/detail/penthouse/for-sale/1200/sint-lambrechts-woluwe/vbc91044,1200 Sint-Lambrechts-Woluwe,1200,Apartment,penthouse,445000.0,for sale,2.0,95.0,Super equipped,0.0,,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/4041/milmort/vbd83344,4041 Milmort,4041,House,residence,399000.0,for sale,5.0,163.0,Fully equipped,0.0,,1.0,,1.0,154.0,267.0,3.0,1.0,New
https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rbu96549,1502 Lembeek,1502,House,residence,285000.0,for sale,4.0,110.0,,,0.0,1.0,,0.0,,,2.0,,To be renovated
https://immovlan.be/en/detail/penthouse/for-sale/1200/sint-lambrechts-woluwe/vbd85430,1200 Sint-Lambrechts-Woluwe,1200,Apartment,penthouse,1069000.0,for sale,3.0,152.0,,,0.0,1.0,,0.0,,,2.0,,New
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbd47081,7500 Tournai,7500,House,mixed-building,495000.0,for sale,4.0,343.0,Fully equipped,0.0,,1.0,,0.0,,192.0,2.0,0.0,Normal
https://immovlan.be/en/detail/villa/for-sale/1410/waterloo/vbd20540,1410 Waterloo,1410,House,villa,955000.0,for sale,3.0,272.0,Super equipped,0.0,,1.0,,1.0,1750.0,1828.0,4.0,1.0,Normal
https://immovlan.be/en/detail/villa/for-sale/1410/waterloo/vbc94738,1410 Waterloo,1410,House,villa,769000.0,for sale,5.0,235.0,Super equipped,0.0,1.0,1.0,,1.0,400.0,625.0,4.0,0.0,Excellent
https://immovlan.be/en/detail/studio/for-sale/1030/schaarbeek/vbd84459,1030 Schaarbeek,1030,Apartment,studio,179000.0,for sale,,40.0,,0.0,,0.0,,0.0,,,,,Normal
https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd50340,1000 Brussels,1000,House,residence,1600000.0,for sale,,628.0,,,,0.0,,0.0,,286.0,3.0,,
https://immovlan.be/en/detail/residence/for-sale/9700/leupegem/rbu49899,9700 Leupegem,9700,House,residence,329000.0,for sale,3.0,130.0,Super equipped,,,1.0,,1.0,,181.0,3.0,0.0,New
https://immovlan.be/en/detail/villa/for-sale/8660/adinkerke/rbv27453,8660 Adinkerke,8660,House,villa,,for sale,4.0,300.0,Fully equipped,0.0,1.0,1.0,,1.0,750.0,908.0,4.0,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/9500/geraardsbergen/rbv33829,9500 Geraardsbergen,9500,House,residence,329000.0,for sale,4.0,281.0,Super equipped,0.0,,1.0,,0.0,,337.0,2.0,0.0,
https://immovlan.be/en/detail/studio/for-sale/1070/anderlecht/rbu96607,1070 Anderlecht,1070,Apartment,studio,138750.0,for sale,1.0,25.0,,,,0.0,,0.0,,,3.0,,Excellent
https://immovlan.be/en/detail/residence/for-sale/4560/bois-et-borsu/vbd90376,4560 Bois-et-Borsu,4560,House,residence,349000.0,for sale,4.0,184.0,,,1.0,1.0,,1.0,,1375.0,,,Normal
https://immovlan.be/en/detail/residence/for-sale/6941/durbuy/vbd52328,6941 Durbuy,6941,House,residence,354480.0,for sale,3.0,105.0,,0.0,,1.0,,1.0,,606.0,3.0,0.0,New
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd82540,1050 Elsene,1050,Apartment,apartment,415000.0,for sale,1.0,63.0,Super equipped,,,1.0,,0.0,,,2.0,0.0,Excellent
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd84339,1160 Oudergem,1160,Apartment,apartment,795000.0,for sale,3.0,125.0,Super equipped,0.0,,1.0,,0.0,,,,0.0,New
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd91729,1050 Elsene,1050,Apartment,apartment,345000.0,for sale,2.0,126.0,Fully equipped,0.0,,1.0,,,,,2.0,,To renovate
https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd89149,1000 Brussels,1000,Apartment,studio,270000.0,for sale,3.0,54.0,,,0.0,1.0,,0.0,,,2.0,,New
https://immovlan.be/en/detail/residence/for-sale/5020/malonne/vbd85608,5020 Malonne,5020,House,residence,399546.0,for sale,3.0,158.0,,,,,,1.0,,802.0,4.0,,New
https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbd74319,1150 Sint-Pieters-Woluwe,1150,Apartment,apartment,395000.0,for sale,2.0,107.0,,0.0,,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/5030/gembloux/vbd67164,5030 Gembloux,5030,House,residence,449000.0,for sale,4.0,180.0,,0.0,,1.0,,1.0,,830.0,4.0,,New
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd78908,1040 Etterbeek,1040,Apartment,apartment,485000.0,for sale,3.0,130.0,Fully equipped,0.0,,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd80135,1070 Anderlecht,1070,Apartment,apartment,229000.0,for sale,1.0,84.0,,0.0,,0.0,,0.0,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbv35893,8400 Oostende,8400,Apartment,apartment,189000.0,for sale,1.0,34.0,,0.0,,1.0,,0.0,,,2.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/6940/barvaux-sur-ourthe/rwc41811,6940 Barvaux-sur-Ourthe,6940,House,residence,465000.0,for sale,4.0,240.0,,,,1.0,,,,,4.0,,Normal
https://immovlan.be/en/detail/apartment/for-sale/7900/leuze-en-hainaut/vbd88518,7900 Leuze-en-Hainaut,7900,Apartment,apartment,180000.0,for sale,1.0,78.0,,0.0,,0.0,,0.0,,,,,
https://immovlan.be/en/detail/residence/for-sale/4845/jalhay/vbd55555,4845 Jalhay,4845,House,residence,599000.0,for sale,4.0,223.0,Super equipped,0.0,,1.0,,1.0,663.0,818.0,4.0,0.0,Excellent
https://immovlan.be/en/detail/master-house/for-sale/9600/ronse/rbv31453,9600 Ronse,9600,House,master-house,399000.0,for sale,5.0,314.0,Super equipped,0.0,,1.0,,1.0,,310.0,2.0,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/1470/genappe/vbd52349,1470 Genappe,1470,House,residence,345000.0,for sale,3.0,126.0,Partially equipped,,,1.0,,1.0,200.0,300.0,3.0,0.0,Excellent
https://immovlan.be/en/detail/ground-floor/for-sale/2660/hoboken/rbv24542,2660 Hoboken,2660,Apartment,ground-floor,350000.0,for sale,2.0,107.0,,0.0,,1.0,,1.0,,,2.0,,Excellent
https://immovlan.be/en/detail/apartment/for-sale/1410/waterloo/vbd70420,1410 Waterloo,1410,Apartment,apartment,460000.0,for sale,3.0,115.0,Super equipped,0.0,,1.0,,0.0,,,4.0,,Excellent
https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbv18196,1501 Buizingen,1501,House,residence,335000.0,for sale,4.0,210.0,,0.0,,1.0,,1.0,,495.0,,,Normal
https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbv31439,9000 Gent,9000,Apartment,apartment,395000.0,for sale,3.0,96.0,Super equipped,0.0,,1.0,,1.0,,,2.0,0.0,New
https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd15179,1190 Vorst,1190,Apartment,apartment,215000.0,for sale,2.0,80.0,Fully equipped,0.0,,1.0,,0.0,,,,0.0,To be renovated
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd33390,1150 Sint-Pieters-Woluwe,1150,House,residence,990000.0,for sale,5.0,256.0,,0.0,,1.0,,1.0,,600.0,3.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/1350/orp-le-grand/vbd88138,1350 Orp-le-Grand,1350,House,residence,625000.0,for sale,4.0,220.0,,0.0,,1.0,,1.0,,2600.0,4.0,,
https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbv36479,8400 Oostende,8400,House,residence,225000.0,for sale,,,,,,,,,,,,,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbv30015,2300 Turnhout,2300,Apartment,apartment,395000.0,for sale,2.0,135.0,,0.0,,1.0,,0.0,,,2.0,,New
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/rbu38073,1070 Anderlecht,1070,Apartment,apartment,219000.0,for sale,2.0,92.0,,0.0,0.0,1.0,,0.0,,,,,To be renovated
https://immovlan.be/en/detail/villa/for-sale/1410/waterloo/vbd65830,1410 Waterloo,1410,House,villa,995000.0,for sale,5.0,324.0,,0.0,,1.0,,1.0,2792.0,2792.0,4.0,0.0,To restore
https://immovlan.be/en/detail/residence/for-sale/9550/herzele/rbu71733,9550 Herzele,9550,House,residence,199000.0,for sale,5.0,364.0,,,,1.0,,1.0,,1137.0,3.0,,
https://immovlan.be/en/detail/residence/for-sale/5190/jemeppe-sur-sambre/vbd47422,5190 Jemeppe-Sur-Sambre,5190,House,residence,195000.0,for sale,2.0,143.0,Fully equipped,0.0,,0.0,,1.0,353.0,462.0,4.0,0.0,To renovate
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbv28658,2000 Antwerp,2000,Apartment,apartment,248000.0,for sale,1.0,45.0,,,,1.0,,0.0,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1910/kampenhout/rbv34321,1910 Kampenhout,1910,Apartment,apartment,359000.0,for sale,2.0,87.0,,,,1.0,,1.0,,,,,
https://immovlan.be/en/detail/master-house/for-sale/1050/elsene/vbd76788,1050 Elsene,1050,House,master-house,1300000.0,for sale,4.0,387.0,,,,0.0,,1.0,,200.0,,,Normal
https://immovlan.be/en/detail/triplex/for-sale/1030/schaarbeek/vbd78008,1030 Schaarbeek,1030,Apartment,triplex,325000.0,for sale,2.0,127.0,,0.0,,1.0,,0.0,,,2.0,,Normal
https://immovlan.be/en/detail/duplex/in-public-sale/1060/sint-gillis/vbd82593,1060 Sint-Gillis,1060,Apartment,duplex,300000.0,in public sale,2.0,,,,,0.0,,1.0,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd90751,1180 Ukkel,1180,Apartment,apartment,695000.0,for sale,2.0,159.0,,0.0,,1.0,,0.0,,,,,Normal
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbv30404,9300 Aalst,9300,Apartment,apartment,314000.0,for sale,2.0,95.0,,,,1.0,,1.0,,,2.0,,New
https://immovlan.be/en/detail/residence/for-sale/5580/rochefort/vbd88822,5580 Rochefort,5580,House,residence,89000.0,for sale,2.0,,,0.0,,0.0,,1.0,390.0,,,,To be renovated
https://immovlan.be/en/detail/residence/for-sale/1380/lasne/vbd58368,1380 Lasne,1380,House,residence,1090000.0,for sale,4.0,367.0,,0.0,,1.0,,1.0,8757.0,9124.0,4.0,1.0,Excellent
https://immovlan.be/en/detail/mixed-building/for-sale/1030/schaarbeek/vbd33100,1030 Schaarbeek,1030,House,mixed-building,720000.0,for sale,4.0,280.0,,0.0,,1.0,,1.0,,,2.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbd46361,6840 Neufchâteau,6840,House,residence,,for sale,3.0,115.0,,0.0,,1.0,,0.0,,171.0,2.0,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/2280/grobbendonk/rbs29524,2280 Grobbendonk,2280,Apartment,apartment,199000.0,for sale,1.0,54.0,Super equipped,0.0,,0.0,,0.0,,,4.0,,New
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbd73077,6700 Arlon,6700,Apartment,apartment,135000.0,for sale,1.0,55.0,Partially equipped,0.0,,0.0,,1.0,,,3.0,0.0,
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd84714,1050 Elsene,1050,House,residence,1800000.0,for sale,5.0,450.0,,,0.0,1.0,,1.0,125.0,312.0,2.0,,Excellent
https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbc86326,1070 Anderlecht,1070,House,residence,355000.0,for sale,4.0,140.0,,0.0,,1.0,,1.0,,,,0.0,To be renovated
https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd86212,1180 Ukkel,1180,Apartment,penthouse,899000.0,for sale,2.0,140.0,Super equipped,,,1.0,,1.0,,,3.0,0.0,New
https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu74141,9800 Deinze,9800,House,residence,384500.0,for sale,3.0,174.0,,,,1.0,,1.0,,243.0,3.0,,New
https://immovlan.be/en/detail/residence/for-sale/4700/eupen/vbd89707,4700 Eupen,4700,House,residence,220000.0,for sale,5.0,151.0,,,,0.0,,1.0,,231.0,,,
https://immovlan.be/en/detail/mixed-building/for-sale/7911/buissenal/rbv29926,7911 Buissenal,7911,House,mixed-building,99500.0,for sale,,148.0,,,,0.0,,,,,2.0,0.0,To renovate
https://immovlan.be/en/detail/residence/for-sale/4557/tinlot/vbd81622,4557 Tinlot,4557,House,residence,499881.0,for sale,4.0,220.0,,,,,,1.0,,1200.0,4.0,,New
https://immovlan.be/en/detail/residence/for-sale/5020/vedrin/vbd84237,5020 Vedrin,5020,House,residence,399000.0,for sale,5.0,185.0,Fully equipped,,,1.0,,1.0,,564.0,4.0,,
https://immovlan.be/en/detail/residence/for-sale/2820/bonheiden/rbv35749,2820 Bonheiden,2820,House,residence,325000.0,for sale,4.0,166.0,Fully equipped,,,1.0,,1.0,,1496.0,4.0,,To be renovated
https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbd75378,6870 Saint-Hubert,6870,House,residence,384500.0,for sale,4.0,337.0,Partially equipped,0.0,,1.0,,1.0,1483.0,1683.0,4.0,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/2590/berlaar/rbv27860,2590 Berlaar,2590,Apartment,apartment,375000.0,for sale,2.0,98.0,,0.0,,1.0,,1.0,,,,,New
https://immovlan.be/en/detail/apartment/for-sale/1700/dilbeek/rbv07651,1700 Dilbeek,1700,Apartment,apartment,289000.0,for sale,2.0,103.0,,0.0,,1.0,,0.0,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd86394,1050 Elsene,1050,Apartment,apartment,650000.0,for sale,3.0,209.0,,0.0,,1.0,,0.0,,,2.0,,
https://immovlan.be/en/detail/villa/for-sale/7711/dottignies/vbd62545,7711 Dottignies,7711,House,villa,800000.0,for sale,5.0,435.0,,,,1.0,,1.0,,778.0,4.0,1.0,
https://immovlan.be/en/detail/studio/for-sale/1140/evere/vbd89606,1140 Evere,1140,Apartment,studio,290000.0,for sale,0.0,50.0,Super equipped,0.0,,1.0,,0.0,,,2.0,0.0,Under construction
https://immovlan.be/en/detail/mixed-building/for-sale/6700/arlon/vbb47812,6700 Arlon,6700,House,mixed-building,420000.0,for sale,4.0,200.0,,0.0,,1.0,,1.0,100.0,236.0,2.0,0.0,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd85369,1030 Schaarbeek,1030,Apartment,apartment,479000.0,for sale,3.0,130.0,,,0.0,1.0,,0.0,,,2.0,,New
https://immovlan.be/en/detail/penthouse/for-sale/3020/herent/rbv27825,3020 Herent,3020,Apartment,penthouse,613344.0,for sale,2.0,118.0,,0.0,,1.0,,1.0,,,4.0,,New
https://immovlan.be/en/detail/apartment/for-sale/4030/grivegnee/vbd84479,4030 Grivegnée,4030,Apartment,apartment,229000.0,for sale,3.0,104.0,Partially equipped,0.0,,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbv34584,2400 Mol,2400,House,residence,309000.0,for sale,2.0,132.0,,0.0,,0.0,,0.0,,875.0,4.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/1430/rebecq/vbc98994,1430 Rebecq,1430,House,residence,275000.0,for sale,4.0,250.0,Fully equipped,0.0,,1.0,,1.0,50.0,285.0,3.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbu66837,8800 Roeselare,8800,House,residence,149000.0,for sale,3.0,128.0,,,,1.0,,0.0,,97.0,2.0,,
https://immovlan.be/en/detail/residence/in-public-sale/4900/spa/vbd85794,4900 Spa,4900,House,residence,60000.0,in public sale,3.0,150.0,,,,0.0,,0.0,,126.0,3.0,,To be renovated
https://immovlan.be/en/detail/villa/for-sale/1180/ukkel/rbv09030,1180 Ukkel,1180,House,villa,1450000.0,for sale,5.0,,,,1.0,1.0,,1.0,,802.0,4.0,,Excellent
https://immovlan.be/en/detail/duplex/for-sale/1070/anderlecht/rbu93757,1070 Anderlecht,1070,Apartment,duplex,325000.0,for sale,2.0,110.0,Super equipped,0.0,,1.0,,1.0,,,,,Excellent
https://immovlan.be/en/detail/residence/for-sale/6900/hargimont/vbd42337,6900 Hargimont,6900,House,residence,,for sale,3.0,180.0,Partially equipped,0.0,,1.0,,1.0,1175.0,1420.0,4.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/5570/felenne/vbd66384,5570 Felenne,5570,House,residence,205000.0,for sale,4.0,,,,,0.0,,1.0,,2314.0,4.0,,
https://immovlan.be/en/detail/villa/for-sale/1410/waterloo/vbd91431,1410 Waterloo,1410,House,villa,625000.0,for sale,5.0,185.0,Fully equipped,0.0,1.0,1.0,,1.0,,659.0,4.0,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/vbd83498,1060 Sint-Gillis,1060,Apartment,apartment,249000.0,for sale,1.0,70.0,Super equipped,0.0,,0.0,,0.0,,,2.0,0.0,Fully renovated
